2	[(387,50)] [(420,50)(400,50)(360,50)]	null null
2	[(420,50)(387,50)] [(400,50)(360,50)]	null null
3	[(427,57)(375,49)(400,50)] [(360,50)]	(401.0,52.0) null
4	[(434,64)(365,49)(407,57)] [(360,50)]	(402.0,56.0) null
5	[(441,71)(355,49)(414,64)] [(360,50)]	(403.0,61.0) (429.0,64.0)
2	[(390,50)] [(420,50)]	null null
2	[(388,50)] [(420,50)]	null null
3	[(427,57)(396,50)(380,50)] []	(401.0,52.0) null
4	[(434,64)(406,49)(387,57)] []	(409.0,56.0) null
5	[(441,71)(418,49)(396,64)] []	(417.0,61.0) (429.0,64.0)
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
3	[(400,50)(427,57)(376,49)] [(360,50)]	(401.0,52.0) null
4	[(407,57)(434,64)(365,49)] [(360,50)]	(402.0,56.0) null
5	[(414,64)(441,71)(353,49)] [(360,50)]	(403.0,61.0) (429.0,64.0)
2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
3	[(376,49)(400,50)(427,57)] [(360,50)]	(401.0,52.0) null
4	[(365,49)(407,57)(434,64)] [(360,50)]	(402.0,56.0) null
5	[(354,49)(414,64)(441,71)] [(360,50)]	(403.0,61.0) (429.0,64.0)
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
3	[(400,50)(427,57)(376,49)] [(360,50)]	(401.0,52.0) null
4	[(407,57)(434,64)(365,49)] [(360,50)]	(402.0,56.0) null
5	[(414,64)(441,71)(354,49)] [(360,50)]	(403.0,61.0) (429.0,64.0)
2	[(387,50)] [(410,50)(430,50)(350,50)(370,50)]	null null
2	[(387,50)] [(410,50)(430,50)(350,50)(370,50)]	null null
2	[(431,51)(387,50)] [(410,50)(350,50)(370,50)]	null null
3	[(437,57)(410,50)(397,49)] [(350,50)(370,50)]	(414.0,52.0) null
3	[(439,59)(411,51)(398,49)] [(350,50)(370,50)]	(416.0,53.0) null
4	[(441,65)(417,57)(408,49)] [(350,50)(370,50)]	(422.0,57.0) null
4	[(441,65)(419,59)(409,49)] [(350,50)(370,50)]	(423.0,57.0) null
5	[(441,76)(424,64)(418,49)] [(350,50)(370,50)]	(427.0,63.0) (447.0,72.0)
5	[(441,76)(426,66)(419,49)] [(350,50)(371,51)]	(428.0,63.0) (447.0,72.0)
13	[(420,156)(497,104)(413,110)] [(431,72)(446,72)]	(443.0,123.0) (447.0,72.0)
14	[(420,156)(497,104)(413,110)] [(431,72)(447,72)]	(443.0,123.0) (447.0,72.0)
2	[(381,50)(387,50)] [(410,50)(430,50)(350,50)]	null null
2	[(431,51)(382,50)(387,50)] [(410,50)(350,50)]	(400.0,50.0) null
3	[(411,51)(439,59)(389,53)(396,59)] [(350,50)]	(408.0,55.0) null
4	[(419,59)(441,65)(396,60)(403,64)] [(350,50)]	(414.0,62.0) null
5	[(426,66)(441,76)(406,64)(413,64)] [(350,50)]	(421.0,67.0) (447.0,72.0)
2	[(387,50)(381,50)] [(430,50)(410,50)(350,50)]	null null
2	[(431,51)(387,50)(382,50)] [(410,50)(350,50)]	(400.0,50.0) null
3	[(439,59)(411,51)(396,59)(389,53)] [(350,50)]	(408.0,55.0) null
4	[(441,65)(419,59)(401,64)(398,62)] [(350,50)]	(414.0,62.0) null
5	[(441,76)(424,64)(413,64)(406,64)] [(350,50)]	(421.0,67.0) (447.0,72.0)
2	[(387,50)] [(430,50)(410,50)(350,50)(370,50)]	null null
2	[(387,50)] [(430,50)(410,50)(350,50)(370,50)]	null null
2	[(431,51)(387,50)] [(410,50)(350,50)(370,50)]	null null
3	[(437,57)(410,50)(397,49)] [(350,50)(370,50)]	(414.0,52.0) null
3	[(439,59)(411,51)(397,49)] [(350,50)(370,50)]	(415.0,53.0) null
4	[(441,65)(417,57)(408,49)] [(350,50)(370,50)]	(422.0,57.0) null
4	[(441,65)(419,59)(409,49)] [(350,50)(370,50)]	(423.0,57.0) null
5	[(441,76)(424,64)(418,49)] [(350,50)(370,50)]	(427.0,63.0) (447.0,72.0)
5	[(441,76)(424,64)(419,49)] [(350,50)(372,52)]	(428.0,63.0) (447.0,72.0)
13	[(420,156)(497,104)(413,110)] [(431,72)(446,72)]	(443.0,123.0) (447.0,72.0)
14	[(420,156)(497,104)(413,110)] [(431,72)(447,72)]	(443.0,123.0) (447.0,72.0)
2	[(387,50)] [(410,50)(430,50)(350,50)(370,50)]	null null
2	[(387,50)] [(410,50)(430,50)(350,50)(370,50)]	null null
2	[(430,50)(387,50)] [(410,50)(350,50)(370,50)]	null null
3	[(439,59)(410,50)(398,49)] [(350,50)(370,50)]	(415.0,52.0) null
3	[(439,59)(411,51)(398,49)] [(350,50)(370,50)]	(416.0,53.0) null
4	[(441,65)(417,57)(408,49)] [(350,50)(370,50)]	(422.0,57.0) null
4	[(441,65)(419,59)(409,49)] [(350,50)(370,50)]	(423.0,57.0) null
5	[(441,76)(426,66)(420,49)] [(350,50)(370,50)]	(427.0,63.0) (447.0,72.0)
5	[(441,76)(426,66)(420,49)] [(350,50)(370,50)]	(429.0,63.0) (447.0,72.0)
13	[(420,155)(497,104)(414,109)] [(431,72)(446,72)]	(443.0,122.0) (447.0,72.0)
14	[(420,156)(497,104)(413,110)] [(431,72)(447,72)]	(443.0,123.0) (447.0,72.0)
2	[(387,50)] [(400,50)(340,50)(360,50)(440,50)(420,50)]	null null
2	[(387,50)] [(400,50)(340,50)(360,50)(440,50)(420,50)]	null null
2	[(387,50)] [(400,50)(340,50)(360,50)(440,50)(420,50)]	null null
2	[(387,50)] [(400,50)(340,50)(360,50)(440,50)(420,50)]	null null
3	[(377,49)(436,58)] [(400,50)(340,50)(360,50)(420,50)]	null null
3	[(373,49)(436,58)(420,50)] [(400,50)(340,50)(360,50)]	(409.0,52.0) null
3	[(367,49)(436,60)(421,51)] [(400,50)(340,50)(360,50)]	(408.0,53.0) null
4	[(367,49)(436,68)(427,57)] [(400,50)(340,50)(360,50)]	(410.0,58.0) null
4	[(365,49)(436,69)(427,57)] [(400,50)(340,50)(360,50)]	(409.0,58.0) null
4	[(359,49)(436,71)(430,60)] [(400,50)(340,50)(360,50)]	(408.0,60.0) null
5	[(355,49)(436,79)(434,64)] [(400,50)(340,50)(360,50)]	(409.0,63.0) (429.0,64.0)
5	[(355,49)(436,79)(434,64)] [(400,50)(340,50)(360,50)]	(408.0,64.0) (429.0,64.0)
5	[(349,49)(436,81)(437,67)] [(402,52)(340,50)(362,52)]	(407.0,65.0) (429.0,64.0)
8	[(348,62)(433,107)(457,87)] [(428,64)(372,64)(390,64)]	(412.0,85.0) (429.0,64.0)
9	[(348,62)(431,116)(463,91)] [(429,64)(375,64)(395,64)]	(414.0,89.0) (429.0,64.0)
12	[(382,77)(421,152)(494,113)] [(459,64)(414,64)(428,64)]	(432.0,114.0) (429.0,64.0)
13	[(382,77)(421,152)(494,113)] [(459,64)(414,64)(429,64)]	(432.0,114.0) (429.0,64.0)
13	[(392,77)(419,157)(501,120)] [(459,64)(424,64)(429,64)]	(437.0,118.0) (429.0,64.0)
2	[(387,50)] [(340,50)(360,50)(440,50)(400,50)]	null null
2	[(387,50)] [(340,50)(360,50)(440,50)(400,50)]	null null
2	[(387,50)] [(340,50)(360,50)(440,50)(400,50)]	null null
2	[(387,50)] [(340,50)(360,50)(440,50)(400,50)]	null null
3	[(436,58)(375,49)(400,50)] [(340,50)(360,50)]	(403.0,52.0) null
3	[(436,58)(375,49)(400,50)] [(340,50)(360,50)]	(403.0,52.0) null
3	[(436,60)(371,49)(402,52)] [(340,50)(360,50)]	(403.0,53.0) null
4	[(436,69)(365,49)(407,57)] [(340,50)(360,50)]	(402.0,58.0) null
4	[(436,69)(364,49)(407,57)] [(340,50)(360,50)]	(402.0,58.0) null
4	[(436,70)(357,49)(409,59)] [(340,50)(360,50)]	(400.0,59.0) null
5	[(436,81)(350,49)(416,64)] [(340,50)(360,50)]	(401.0,64.0) (429.0,64.0)
5	[(436,81)(350,49)(416,64)] [(340,50)(360,50)]	(401.0,64.0) (429.0,64.0)
5	[(436,81)(349,49)(416,64)] [(340,50)(360,50)]	(400.0,64.0) (429.0,64.0)
6	[(435,93)(337,49)(431,66)] [(354,64)(374,64)]	(401.0,69.0) (429.0,64.0)
7	[(434,97)(337,49)(433,68)] [(354,64)(374,64)]	(401.0,71.0) (429.0,64.0)
11	[(423,143)(372,77)(473,92)] [(404,64)(424,64)]	(422.0,104.0) (429.0,64.0)
12	[(423,143)(379,77)(475,94)] [(406,64)(426,64)]	(425.0,104.0) (429.0,64.0)
12	[(421,152)(382,77)(480,99)] [(414,64)(428,64)]	(427.0,109.0) (429.0,64.0)
13	[(421,152)(382,77)(480,99)] [(414,64)(429,64)]	(427.0,109.0) (429.0,64.0)
13	[(421,152)(382,77)(480,99)] [(414,64)(429,64)]	(427.0,109.0) (429.0,64.0)
2	[(387,50)] [(340,50)(400,50)(440,50)(420,50)(360,50)]	null null
2	[(387,50)] [(340,50)(400,50)(440,50)(420,50)(360,50)]	null null
2	[(387,50)] [(340,50)(400,50)(440,50)(420,50)(360,50)]	null null
2	[(387,50)] [(340,50)(400,50)(440,50)(420,50)(360,50)]	null null
3	[(377,49)(436,58)] [(340,50)(400,50)(420,50)(360,50)]	null null
3	[(375,49)(436,58)(420,50)] [(340,50)(400,50)(360,50)]	(410.0,52.0) null
3	[(370,49)(436,60)(422,52)] [(340,50)(400,50)(360,50)]	(409.0,53.0) null
4	[(367,49)(436,68)(427,57)] [(340,50)(400,50)(360,50)]	(410.0,58.0) null
4	[(364,49)(436,69)(427,57)] [(340,50)(400,50)(360,50)]	(409.0,58.0) null
4	[(357,49)(436,71)(429,59)] [(340,50)(400,50)(360,50)]	(407.0,59.0) null
5	[(355,49)(436,79)(434,64)] [(340,50)(400,50)(360,50)]	(409.0,63.0) (429.0,64.0)
5	[(355,49)(436,79)(434,64)] [(340,50)(400,50)(360,50)]	(408.0,64.0) (429.0,64.0)
5	[(349,49)(436,83)(437,67)] [(340,50)(402,52)(362,52)]	(407.0,66.0) (429.0,64.0)
8	[(347,61)(433,107)(458,88)] [(372,64)(428,64)(390,64)]	(412.0,85.0) (429.0,64.0)
9	[(348,62)(431,116)(463,91)] [(374,64)(429,64)(394,64)]	(414.0,89.0) (429.0,64.0)
12	[(382,77)(421,152)(494,113)] [(414,64)(459,64)(428,64)]	(432.0,114.0) (429.0,64.0)
13	[(382,77)(421,152)(494,113)] [(414,64)(459,64)(429,64)]	(432.0,114.0) (429.0,64.0)
13	[(392,77)(419,159)(501,120)] [(424,64)(459,64)(429,64)]	(437.0,118.0) (429.0,64.0)
2	[(387,50)] [(440,50)(360,50)(400,50)(340,50)(420,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(340,50)(420,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(340,50)(420,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(340,50)(420,50)]	null null
3	[(436,58)(377,49)] [(360,50)(400,50)(340,50)(420,50)]	null null
3	[(436,58)(375,49)(420,50)] [(360,50)(400,50)(340,50)]	(410.0,52.0) null
3	[(436,60)(371,49)(422,52)] [(360,50)(400,50)(340,50)]	(410.0,53.0) null
4	[(436,68)(367,49)(427,57)] [(360,50)(400,50)(340,50)]	(410.0,58.0) null
4	[(436,69)(365,49)(427,57)] [(360,50)(400,50)(340,50)]	(409.0,58.0) null
4	[(436,70)(357,49)(429,59)] [(360,50)(400,50)(340,50)]	(407.0,59.0) null
5	[(436,79)(356,49)(434,64)] [(360,50)(400,50)(340,50)]	(409.0,63.0) (429.0,64.0)
5	[(436,79)(355,49)(434,64)] [(360,50)(400,50)(340,50)]	(408.0,64.0) (429.0,64.0)
5	[(436,83)(350,49)(437,67)] [(362,52)(402,52)(340,50)]	(407.0,66.0) (429.0,64.0)
8	[(433,107)(348,62)(457,87)] [(390,64)(428,64)(372,64)]	(412.0,85.0) (429.0,64.0)
9	[(431,116)(348,62)(463,91)] [(394,64)(429,64)(374,64)]	(414.0,89.0) (429.0,64.0)
12	[(421,151)(382,77)(494,113)] [(428,64)(450,85)(414,64)]	(432.0,113.0) (429.0,64.0)
13	[(421,152)(382,77)(494,113)] [(429,64)(450,85)(414,64)]	(432.0,114.0) (429.0,64.0)
2	[(387,50)] [(440,50)(360,50)(400,50)(420,50)(340,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(420,50)(340,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(420,50)(340,50)]	null null
2	[(387,50)] [(440,50)(360,50)(400,50)(420,50)(340,50)]	null null
3	[(377,49)(436,58)] [(360,50)(400,50)(420,50)(340,50)]	null null
3	[(373,49)(436,58)(420,50)] [(360,50)(400,50)(340,50)]	(409.0,52.0) null
3	[(369,49)(436,60)(421,51)] [(360,50)(400,50)(340,50)]	(408.0,53.0) null
4	[(367,49)(436,68)(427,57)] [(360,50)(400,50)(340,50)]	(410.0,58.0) null
4	[(365,49)(436,69)(427,57)] [(360,50)(400,50)(340,50)]	(409.0,58.0) null
4	[(361,49)(436,70)(429,59)] [(360,50)(400,50)(340,50)]	(408.0,59.0) null
5	[(356,49)(436,79)(434,64)] [(360,50)(400,50)(340,50)]	(409.0,63.0) (429.0,64.0)
5	[(355,49)(436,79)(434,64)] [(360,50)(401,51)(340,50)]	(408.0,64.0) (429.0,64.0)
5	[(350,49)(436,81)(436,66)] [(361,51)(402,52)(340,50)]	(407.0,65.0) (429.0,64.0)
8	[(344,58)(433,107)(457,87)] [(388,64)(428,64)(369,64)]	(411.0,84.0) (429.0,64.0)
9	[(348,62)(431,116)(463,91)] [(395,64)(429,64)(375,64)]	(414.0,89.0) (429.0,64.0)
12	[(382,77)(421,152)(494,113)] [(428,64)(459,64)(414,64)]	(432.0,114.0) (429.0,64.0)
13	[(382,77)(421,152)(494,113)] [(429,64)(459,64)(414,64)]	(432.0,114.0) (429.0,64.0)
13	[(392,77)(419,158)(501,120)] [(429,64)(459,64)(424,64)]	(437.0,118.0) (429.0,64.0)
2	[(387,50)] [(330,50)(450,50)(410,50)(370,50)(350,50)(430,50)]	null null
2	[(411,51)(387,50)] [(330,50)(450,50)(370,50)(350,50)(430,50)]	null null
2	[(411,51)(387,50)] [(330,50)(450,50)(370,50)(350,50)(430,50)]	null null
2	[(450,50)(412,52)(387,50)] [(330,50)(370,50)(350,50)(430,50)]	(416.0,50.0) null
3	[(457,57)(417,57)(397,49)] [(330,50)(370,50)(350,50)(430,50)]	(423.0,54.0) null
3	[(457,57)(417,57)(398,49)] [(330,50)(370,50)(350,50)(430,50)]	(424.0,54.0) null
3	[(457,57)(417,57)(398,49)] [(330,50)(370,50)(350,50)(430,50)]	(424.0,54.0) null
3	[(459,59)(420,60)(399,49)] [(330,50)(370,50)(350,50)(430,50)]	(426.0,56.0) null
4	[(464,64)(424,64)(408,49)] [(330,50)(370,50)(350,50)(430,50)]	(432.0,59.0) null
4	[(464,64)(424,64)(408,49)] [(330,50)(370,50)(350,50)(430,50)]	(432.0,59.0) null
4	[(464,64)(424,64)(408,49)] [(330,50)(370,50)(350,50)(430,50)]	(432.0,59.0) null
4	[(466,66)(426,66)(410,49)] [(330,50)(370,50)(350,50)(430,50)]	(434.0,60.0) null
5	[(471,71)(431,71)(418,49)] [(330,50)(370,50)(350,50)(430,50)]	(440.0,63.0) (433.0,89.0)
5	[(471,71)(431,71)(419,49)] [(330,50)(370,50)(350,50)(430,50)]	(440.0,63.0) (433.0,89.0)
5	[(471,71)(431,71)(419,49)] [(330,50)(371,51)(350,50)(430,50)]	(440.0,63.0) (433.0,89.0)
5	[(471,71)(433,73)(421,49)] [(330,50)(372,52)(351,51)(431,51)]	(441.0,64.0) (433.0,89.0)
9	[(493,107)(438,111)(436,79)] [(373,64)(409,77)(391,66)(434,88)]	(455.0,99.0) (433.0,89.0)
10	[(495,107)(435,117)(436,80)] [(374,64)(409,77)(393,68)(433,89)]	(455.0,101.0) (433.0,89.0)
13	[(532,98)(415,149)(411,106)] [(409,77)(434,88)(429,77)(419,113)]	(452.0,117.0) (433.0,89.0)
